#domain,ioc,ip
www.mail.mail.mail.mail.mail.x.scrt.pl,Possible BurpSuite Collaborator Domain (Unverified),139.162.149.137
www.mail.mail.mail.mail.ns1.bc.on2.us,Possible BurpSuite Collaborator Domain (Unverified),104.155.53.206
www.mail.mail.mail.ns1.wiz8.com,Possible BurpSuite Collaborator Domain (Unverified),12.110.86.134
www.mail.ns1.burp.collaborator.2consult.ch,Possible BurpSuite Collaborator Domain (Unverified),178.209.62.44
www.mail.ns1.wiz8.com,Possible BurpSuite Collaborator Domain (Unverified),12.110.86.134
www.microsoftonline.gexoa.zip,Possible AdaptixC2 Domain (Unverified),203.161.57.75
www.mmlovesnn.vip,Possible wstunnel Domain (Unverified),128.204.223.99
www.montu.at,Possible BurpSuite Collaborator Domain (Unverified),81.223.75.90
www.ns1.burp.cirosec.com,Possible BurpSuite Collaborator Domain (Unverified),195.243.60.207
www.nsa.systems,Possible BurpSuite Collaborator Domain (Unverified),13.49.231.33
www.nvxr.net,Possible Interactsh Domain (Unverified),167.172.228.164
www.pambam.tk,Possible Mythic Domain (Unverified),208.87.129.112
www.panel.devagroup.com.pl,Possible Pyramid Domain (Unverified),54.38.94.225
www.pivotpoint.fit,Possible Mythic Domain (Unverified),89.127.233.194
www.polling.burp.tvmglobal.com,Possible BurpSuite Collaborator Domain (Unverified),88.208.96.173
www.qwttyyh.cn,Possible CyberStrikeAI Domain (Unverified),38.6.126.196
www.rmfconsultoria.com,Possible CyberStrikeAI Domain (Unverified),143.47.126.81
www.sdandsan.yachts,Possible CyberStrikeAI Domain (Unverified),217.60.38.222
www.security.adgov.online,Possible BurpSuite Collaborator Domain (Unverified),3.29.113.247
www.shnsk.com,Possible Supershell Domain (Unverified),103.233.8.46
www.soka-nline.com,Possible AsyncRAT Domain (Unverified),80.190.77.86
www.suvenir.bg,Possible Mythic Domain (Unverified),95.158.131.139
www.tech-corp.net,Possible wstunnel Domain (Unverified),135.181.35.122
www.usapdfa.com,Possible AsyncRAT Domain (Unverified),80.190.77.86
www.vps113661.inmotionhosting.com,Possible BurpSuite Collaborator Domain (Unverified),23.235.220.135
www.wins2days.org,Possible HypeAgent C2 Domain (Unverified),194.59.30.96
www.woerkpdf.com,Possible AsyncRAT Domain (Unverified),80.190.77.86
www.xnu.pw,Possible BurpSuite Collaborator Domain (Unverified),182.169.75.133
www17caopenshuang.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.74
wyf528928.asia,Possible CyberStrikeAI Domain (Unverified),149.88.73.91
x.gru.fi,Possible Ligolo-ng Domain (Unverified),138.2.99.199
x.mcp-agent-profile.com,Possible Interactsh Domain (Unverified),198.211.103.213
x3p.me,Possible BurpSuite Collaborator Domain (Unverified),57.129.14.39
x9.to,Possible BurpSuite Collaborator Domain (Unverified),34.145.238.24
xelovira.top,Possible CyberStrikeAI Domain (Unverified),45.207.215.236
xinpianyugaoavman.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.204
xixiyingyuanyiqu.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.219
xkk.chaosmedia.cn,Possible CHAOS Domain (Unverified),117.72.101.55
xn--29sp6u.xn--rhqv96g,Possible CyberStrikeAI Domain (Unverified),156.239.40.175
xnu.pw,Possible BurpSuite Collaborator Domain (Unverified),182.169.75.133
xss.xxx,Possible Reverse_SSH Domain (Unverified),47.79.249.180
xss1151.top,Possible CyberStrikeAI Domain (Unverified),23.80.88.136
xtestingdomaintwo.com,Possible Ligolo-ng Domain (Unverified),94.237.100.168
xxooxx.duckdns.org,Possible Hak5 Cloud C2 Domain (Unverified),212.34.136.14
xyzcollab.com,Possible Interactsh Domain (Unverified),129.213.193.223
yangguifeiyijipian.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.82
yanle.xyz,Possible AsyncRAT Domain (Unverified),103.108.66.160
yazhou18vchigua.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.79
yazhouheiliao.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.90
yazhoujinghuayi.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.220
yazhoumei17czaixian.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.88
yazhouneishehouru3d.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.211
yazhousaoneishe.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.194
yazhouyijiaa.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.71
ye.immqm.com,Possible Reverse_SSH Domain (Unverified),8.138.155.217
ye.immqm.com,Possible Supershell Domain (Unverified),8.138.155.217
yewknight.xyz,Possible CyberStrikeAI Domain (Unverified),47.102.128.34
yeyesaoav91jingpin.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.213
yfz.cc.cd,Possible wstunnel Domain (Unverified),85.194.243.117
yiquerquma.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.91
yong78tongjinpigu.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.207
yunzhao.icu,Possible CyberStrikeAI Domain (Unverified),129.211.7.207
yxta.me,Possible BurpSuite Collaborator Domain (Unverified),51.77.222.226
zaixianbofangf.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.197
zent.silverbird.business,Possible DevilGinx Domain (Unverified),195.242.118.161
zent.silverbird.business,Possible Evilginx/EvilGoPhish Domain (Unverified),195.242.118.161
zentorinonaritemi.click,Possible Ligolo-ng Domain (Unverified),45.133.210.173
zhangchangxin.cn,Possible CyberStrikeAI Domain (Unverified),8.140.192.118
zhengzhou.1688mayi.cn,Possible CyberStrikeAI Domain (Unverified),38.6.103.67
zhuaijuan.cn,Possible CyberStrikeAI Domain (Unverified),38.6.126.210
zhuaisao.cn,Possible CyberStrikeAI Domain (Unverified),38.6.103.69
ziyrat-obb-v.cfd,Possible AsyncRAT Domain (Unverified),102.220.160.198
zuxiongbingcengqi911.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.198
zxj.uk,Possible Interactsh Domain (Unverified),31.208.21.28
zxkf.art,Possible PureRAT Domain (Unverified),64.81.30.27
